url,title,price
http://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,The Star-Touched Queen,£46.02
http://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,The Bane Chronicles (The Bane Chronicles #1-11),£44.73
http://books.toscrape.com/catalogue/house-of-leaves_169/index.html,House of Leaves,£54.89
http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,The Hidden Oracle (The Trials of Apollo #1),£52.26
http://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",£36.28
http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Counted With the Stars (Out from Egypt #1),£17.97
http://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,If I Run (If I Run #1),£49.97
http://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,The Third Wave: An Entrepreneur’s Vision of the Future,£12.61
http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,£27.55
http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,Shoe Dog: A Memoir by the Creator of NIKE,£23.99
http://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,Made to Stick: Why Some Ideas Survive and Others Die,£38.85
http://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64
http://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,Zealot: The Life and Times of Jesus of Nazareth,£24.70
http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,Suddenly in Love (Lake Haven #1),£55.99
http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,Doing It Over (Most Likely To #1),£35.61
http://books.toscrape.com/catalogue/something-more-than-this_834/index.html,Something More Than This,£16.24
http://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,The Wedding Pact (The O'Malleys #2),£32.61
http://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,Hold Your Breath (Search and Rescue #1),£28.82
http://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,A Short History of Nearly Everything,£52.40
http://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,The Wedding Dress,£24.12
http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,The Rise and Fall of the Third Reich: A History of Nazi Germany,£39.67
http://books.toscrape.com/catalogue/needful-things_334/index.html,Needful Things,£47.51
http://books.toscrape.com/catalogue/it_330/index.html,It,£25.01
http://books.toscrape.com/catalogue/misery_332/index.html,Misery,£34.79
http://books.toscrape.com/catalogue/salems-lot_309/index.html,'Salem's Lot,£49.56
http://books.toscrape.com/catalogue/the-stand_282/index.html,The Stand,£57.86
http://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,The Girl with All the Gifts,£49.47
http://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,Crown of Midnight (Throne of Glass #2),£43.29
http://books.toscrape.com/catalogue/32-yolks_510/index.html,32 Yolks,£53.63
http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",£11.38
http://books.toscrape.com/catalogue/redeeming-love_826/index.html,Redeeming Love,£20.47
http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,Shadows of the Past (Logan Point #1),£39.67
http://books.toscrape.com/catalogue/close-to-you_798/index.html,Close to You,£49.46
http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Like Never Before (Walker Family #2),£28.77
http://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",£28.09
http://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,Her Backup Boyfriend (The Sorensen Family #1),£33.97
http://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,First and First (Five Boroughs #3),£15.97
http://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,Fifty Shades Darker (Fifty Shades #2),£21.96
http://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,A Court of Thorns and Roses (A Court of Thorns and Roses #1),£52.37
http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,The Glittering Court (The Glittering Court #1),£44.28
http://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,Throne of Glass (Throne of Glass #1),£35.07
http://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,Hollow City (Miss Peregrine’s Peculiar Children #2),£42.98
http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,Psycho: Sanitarium (Psycho #1.5),£36.97
http://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,Doctor Sleep (The Shining #2),£40.12
http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,Can You Keep a Secret? (Fear Street Relaunch #4),£48.64
http://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Red Dragon (Hannibal Lecter #1),£23.37
http://books.toscrape.com/catalogue/rook_647/index.html,Rook,£37.86
http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,The Midnight Watch: A Novel of the Titanic and the Californian,£26.20
http://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,Princess Between Worlds (Wide-Awake Princess #5),£13.34
http://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,Masks and Shadows,£56.40
http://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,£50.62
http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,My Kitchen Year: 136 Recipes That Saved My Life,£11.53
http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,Everyday Italian: 125 Simple and Delicious Recipes,£20.10
http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",£38.77
http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,Cravings: Recipes for What You Want to Eat,£20.50
http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",£12.34
http://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Dracula the Un-Dead,£35.63
http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,Night Shift (Night Shift #1-20),£12.75
http://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,The Day the Crayons Came Home (Crayons),£26.33
http://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",£37.97
http://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,Please Kill Me: The Uncensored Oral History of Punk,£31.19
http://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,Kill 'Em and Leave: Searching for James Brown and the American Soul,£45.05
http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",£55.50
http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,Holidays on Ice,£51.07
http://books.toscrape.com/catalogue/follow-you-home_809/index.html,Follow You Home,£21.36
http://books.toscrape.com/catalogue/the-loney_756/index.html,The Loney,£23.40
http://books.toscrape.com/catalogue/pet-sematary_726/index.html,Pet Sematary,£10.56
http://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,"Chronicles, Vol. 1",£52.60
http://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,Code Name Verity (Code Name Verity #1),£22.13
http://books.toscrape.com/catalogue/cell_674/index.html,Cell,£20.29
http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,£37.60
http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",£42.16
http://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",£19.55
http://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,£28.77
http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Barefoot Contessa Back to Basics,£28.01
http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,Angels Walking (Angels Walking #1),£34.20
http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",£56.48
http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,£41.25
http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,A People's History of the United States,£40.79
http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,A Brush of Wings (Angels Walking #3),£55.51
http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,Howl and Other Poems,£40.45
http://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",£13.03
http://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",£25.83
http://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",£57.35
http://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,£25.98
http://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",£14.75
http://books.toscrape.com/catalogue/modern-romance_820/index.html,Modern Romance,£28.26
http://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,The White Queen (The Cousins' War #1),£25.91
http://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,The Song of Achilles,£37.40
http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,The Immortal Life of Henrietta Lacks,£40.67
http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,The Dovekeepers,£48.78
http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,Dress Your Family in Corduroy and Denim,£43.68
http://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,More Than Music (Chasing the Dream #1),£37.61
http://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,My Paris Kitchen: Recipes and Stories,£33.37
http://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",£14.02
http://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,"Layered: Baking, Building, and Styling Spectacular Cakes",£40.11
http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,£37.34
http://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,Toddlers Are A**holes: It's Not Your Fault,£25.55
http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,When You Are Engulfed in Flames,£30.89
http://books.toscrape.com/catalogue/naked_197/index.html,Naked,£31.69
http://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,Seven Brief Lessons on Physics,£30.60
http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,The Selfish Gene,£29.45
http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,The Long Haul (Diary of a Wimpy Kid #9),£44.07
http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,Life Without a Recipe,£59.04
http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,A Heartbreaking Work of Staggering Genius,£54.29
http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,£37.35
http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,Fifty Shades Freed (Fifty Shades #3),£15.36
http://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,Old School (Diary of a Wimpy Kid #10),£11.83
http://books.toscrape.com/catalogue/you-you-1_784/index.html,You (You #1),£43.61
http://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,On a Midnight Clear,£14.07
http://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),£53.90
http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,"Shobu Samurai, Project Aryoku (#3)",£29.06
http://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Killing Floor (Jack Reacher #1),£31.49
http://books.toscrape.com/catalogue/give-it-back_430/index.html,Give It Back,£18.32
http://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,The Guilty (Will Robie #4),£13.82
http://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,The 14th Colony (Cotton Malone #11),£39.24
http://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,The Testament of Mary,£52.67
http://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,The First Hostage (J.B. Collins #2),£25.85
http://books.toscrape.com/catalogue/take-me-with-you_741/index.html,Take Me with You,£45.21
http://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,Still Life with Bread Crumbs,£26.41
http://books.toscrape.com/catalogue/beowulf_126/index.html,Beowulf,£38.35
http://books.toscrape.com/catalogue/rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921/index.html,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",£50.40
http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html,Reskilling America: Learning to Labor in the Twenty-First Century,£19.83
http://books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html,"Saga, Volume 5 (Saga (Collected Editions) #5)",£51.04
http://books.toscrape.com/catalogue/m-train_598/index.html,M Train,£27.18
http://books.toscrape.com/catalogue/lab-girl_595/index.html,Lab Girl,£40.85
http://books.toscrape.com/catalogue/running-with-scissors_215/index.html,Running with Scissors,£12.91
http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,Approval Junkie: Adventures in Caring Too Much,£58.81
http://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,Me Talk Pretty One Day,£57.60
http://books.toscrape.com/catalogue/lust-wonder_191/index.html,Lust & Wonder,£11.87
http://books.toscrape.com/catalogue/security_925/index.html,Security,£39.25
http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,Settling the Score (The Summer Games #1),£44.91
http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,Icing (Aces Hockey #2),£40.44
http://books.toscrape.com/catalogue/spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,£41.83
http://books.toscrape.com/catalogue/soul-reader_926/index.html,Soul Reader,£39.58
http://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,£32.24
http://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,£19.73
http://books.toscrape.com/catalogue/the-art-forger_930/index.html,The Art Forger,£40.76
http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html,In the Country We Love: My Family Divided,£22.00
http://books.toscrape.com/catalogue/join_902/index.html,Join,£35.67
http://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,Online Marketing for Busy Authors: A Step-By-Step Guide,£46.35
http://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",£49.05
http://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html,The Death of Humanity: and the Case for Life,£58.11
http://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,"Saga, Volume 6 (Saga (Collected Editions) #6)",£25.02
http://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html,The Electric Pencil: Drawings from Inside State Hospital No. 3,£56.06
http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,£56.27
http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,An Unquiet Mind: A Memoir of Moods and Madness,£21.30
http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,"Thinking, Fast and Slow",£21.14
http://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,Civilization and Its Discontents,£59.95
http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,8 Keys to Mental Health Through Exercise,£31.04
http://books.toscrape.com/catalogue/the-argonauts_837/index.html,The Argonauts,£10.93
http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,Sugar Rush (Offensive Line #2),£24.42
http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,Three Wishes (River of Time: California #1),£44.18
http://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",£37.92
http://books.toscrape.com/catalogue/bossypants_883/index.html,Bossypants,£49.46
http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,£54.35
http://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,£29.14
http://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,How to Be Miserable: 40 Strategies You Already Use,£46.03
http://books.toscrape.com/catalogue/the-kite-runner_847/index.html,The Kite Runner,£41.82
http://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,(Un)Qualified: How God Uses Broken People to Do Big Things,£54.00
http://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,Crazy Love: Overwhelmed by a Relentless God,£47.72
http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,£25.77
http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,Silence in the Dark (Logan Point #4),£58.33
http://books.toscrape.com/catalogue/the-grownup_546/index.html,The Grownup,£35.88
http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,Suzie Snowflake: One beautiful flake (a self-esteem story),£54.81
http://books.toscrape.com/catalogue/history-of-beauty_521/index.html,History of Beauty,£10.29
http://books.toscrape.com/catalogue/the-story-of-art_500/index.html,The Story of Art,£41.14
http://books.toscrape.com/catalogue/the-art-book_490/index.html,The Art Book,£32.34
http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,Ways of Seeing,£39.51
http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,The Lucifer Effect: Understanding How Good People Turn Evil,£10.40
http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,The Secret (The Secret #1),£27.37
http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,The Golden Condom: And Other Essays on Love Lost and Found,£39.43
http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,The Psychopath Test: A Journey Through the Madness Industry,£36.00
http://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,Between Shades of Gray,£20.79
http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,While You Were Mine,£41.32
http://books.toscrape.com/catalogue/the-secret-healer_80/index.html,The Secret Healer,£34.56
http://books.toscrape.com/catalogue/starlark_56/index.html,Starlark,£25.83
http://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,A Spy's Devotion (The Regency Spies of London #1),£16.97
http://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,Lost Among the Living,£27.70
http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,Thirteen Reasons Why,£52.72
http://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",£52.15
http://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,£12.08
http://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,All the Light We Cannot See,£29.87
http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,How to Stop Worrying and Start Living,£46.49
http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,The Girl You Left Behind (The Girl You Left Behind #1),£15.79
http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,Tracing Numbers on a Train,£41.60
http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",£43.30
http://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",£56.76
http://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,Feathers: Displays of Brilliant Plumage,£49.05
http://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,£48.63
http://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,The New Drawing on the Right Side of the Brain,£43.02
http://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,A World of Flavor: Your Gluten Free Passport,£42.95
http://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,Foundation (Foundation (Publication Order) #1),£32.42
http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),£10.92
http://books.toscrape.com/catalogue/ready-player-one_209/index.html,Ready Player One,£19.07
http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",£33.26
http://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,The Long Shadow of Small Ghosts: Murder and Memory in an American City,£10.97
http://books.toscrape.com/catalogue/the-project_856/index.html,The Project,£10.65
http://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,The Shadow Hero (The Shadow Hero),£33.14
http://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,Career of Evil (Cormoran Strike #3),£24.72
http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),£57.70
http://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,The Girl You Lost,£12.29
http://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,The Girl In The Ice (DCI Erika Foster #1),£15.85
http://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,Blood Defense (Samantha Brinkman #1),£20.30
http://books.toscrape.com/catalogue/1st-to-die-womens-murder-club-1_2/index.html,1st to Die (Women's Murder Club #1),£53.98
http://books.toscrape.com/catalogue/dune-dune-1_151/index.html,Dune (Dune #1),£54.86
http://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,Chasing Heaven: What Dying Taught Me About Living,£37.80
